STATION,STATION_NAME,DATE,PRCP,TAVG,TMAX,TMIN,State
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20170107,0.0,10.4,18.5,4.3,Baja California
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20170129,0.0,10.6,18.5,4.7,San Luis Potosi
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20120212,32.0,10.7,18.5,4.7,San Luis Potosi
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20131128,0.0,10.7,18.5,4.7,San Luis Potosi
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20130117,0.5,10.9,18.5,4.7,San Luis Potosi
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20150116,0.0,10.9,18.5,4.7,San Luis Potosi
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20131227,0.0,11.2,18.5,4.7,San Luis Potosi
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20131228,0.0,11.2,18.5,4.7,San Luis Potosi
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20160129,0.0,11.2,18.5,1.9,San Luis Potosi
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20120114,0.0,11.3,18.5,3.2,Chihuahua
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20141119,0.0,11.3,18.5,4.7,San Luis Potosi
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170121,0.0,12.8,18.5,4.9,Zacatecas
GHCND:MXM00076423,DURANGO DGO. MX,20161114,0.0,13.1,18.5,9.5,Durango
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20161113,0.0,13.6,18.5,11.8,Queretaro
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20150107,0.0,15.3,18.5,8.4,San Luis Potosi
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20111218,0.0,10.7,18.6,4.4,Baja California
GHCND:MXM00076685,HERMANOS SERDAN INTERNATIONAL MX,20160210,0.0,10.8,18.6,4.6,Puebla
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170119,0.0,11.5,18.6,5.2,Zacatecas
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20110204,0.0,11.9,18.6,3.0,Sinaloa
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20111220,0.0,12.5,18.6,5.6,Baja California
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20110213,0.0,12.8,18.6,8.0,San Luis Potosi
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20141211,0.3,15.2,18.6,11.9,San Luis Potosi
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20141230,0.0,7.9,18.7,0.1,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20150104,0.0,8.7,18.7,-1.9,Baja California
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20141118,0.0,10.7,18.7,5.0,Coahuila
GHCND:MX000016144,ZAMORA MX,20160310,15.7,11.2,18.7,4.0,Michoacan
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20161112,0.0,13.8,18.7,11.0,Queretaro
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20121220,0.0,9.6,18.7,3.2,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20121221,0.0,9.6,18.7,3.2,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20130106,0.0,9.7,18.7,3.2,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20111206,0.0,9.8,18.7,3.2,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20160204,0.0,9.8,18.7,3.2,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20111228,0.0,9.9,18.7,3.2,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20121226,0.0,9.9,18.7,3.2,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20170125,0.0,9.9,18.7,3.2,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20130129,0.0,10.0,18.7,3.2,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20130102,0.0,10.3,18.7,3.2,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20130212,0.0,10.4,18.7,3.2,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20161225,0.3,10.4,18.7,3.2,Baja California
GHCND:MXM00076848,COMITAN CHIS. MX,20160124,0.0,11.8,18.8,8.8,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20160211,0.0,12.3,18.8,8.8,Chiapas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20120130,8.4,9.7,18.8,1.8,Zacatecas
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20131211,0.0,9.9,18.8,1.0,Chihuahua
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20120319,0.0,10.4,18.8,7.2,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20151130,0.0,10.6,18.8,2.0,Baja California
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160106,0.0,10.6,18.8,1.0,Chihuahua
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20161203,1.8,11.1,18.8,8.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20151207,0.0,11.4,18.8,4.0,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20121215,0.0,11.5,18.8,6.0,Zacatecas
GHCND:MXM00076848,COMITAN CHIS. MX,20120105,0.0,11.6,18.8,9.9,Chiapas
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20151204,0.0,13.4,18.8,9.8,San Luis Potosi
GHCND:MXM00076548,TAMPICO TAMPS MX,20110114,0.0,13.7,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20131231,23.1,13.7,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20140103,7.9,13.7,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20140213,0.0,13.7,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150224,0.0,13.7,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20120206,0.0,13.8,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150116,0.0,13.8,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20160128,0.0,13.9,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20111207,0.0,14.0,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20160102,8.4,14.0,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20160104,0.0,14.1,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20131208,0.0,14.2,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20140305,0.0,14.2,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150114,2.5,14.2,18.8,11.3,Tampico
GHCND:MXM00076848,COMITAN CHIS. MX,20110113,0.0,14.3,18.8,12.9,Chiapas
GHCND:MXM00076548,TAMPICO TAMPS MX,20110206,0.0,14.3,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20120212,13.2,14.3,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20130117,0.8,14.3,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150124,0.0,14.3,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20161209,0.5,14.3,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20131228,9.1,14.4,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20141225,0.0,14.4,18.8,11.3,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150218,0.0,14.4,18.8,11.3,Tampico
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20110211,0.0,9.8,18.8,4.3,San Luis Potosi
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20111207,0.0,10.1,18.8,4.3,San Luis Potosi
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20120103,0.0,10.2,18.8,4.3,San Luis Potosi
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20110212,0.0,10.3,18.8,4.3,San Luis Potosi
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20140116,0.0,10.3,18.8,4.3,San Luis Potosi
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20140130,0.5,10.3,18.8,4.3,San Luis Potosi
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20131205,0.0,10.7,18.9,3.8,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20160109,0.0,11.2,18.9,2.8,Baja California
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20121221,0.0,10.7,18.9,3.8,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20160104,0.0,10.7,18.9,3.8,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20161206,0.0,10.7,18.9,3.8,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170201,0.0,10.9,18.9,3.8,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20120106,0.0,11.0,18.9,3.8,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20160210,0.0,11.0,18.9,3.8,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20161110,0.0,11.0,18.9,3.8,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170118,0.0,11.1,18.9,3.8,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20160102,0.0,11.2,18.9,3.8,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20160312,0.0,11.2,18.9,3.8,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170128,0.0,11.2,18.9,3.8,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20110207,0.0,11.4,18.9,3.8,Zacatecas
GHCND:MXM00076548,TAMPICO TAMPS MX,20110112,4.1,11.7,19.0,9.2,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20110113,1.3,11.8,19.0,9.2,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20141114,0.3,11.8,19.0,9.2,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20161219,0.0,11.8,19.0,9.2,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20140304,0.0,12.0,19.0,9.2,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20131207,0.0,12.2,19.0,9.2,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20140130,0.3,12.2,19.0,9.2,Tampico
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20141229,0.0,8.2,19.0,-0.6,Baja California
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20111110,0.0,8.8,19.0,0.0,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160108,0.0,10.1,19.0,1.0,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20160103,3.8,10.4,19.0,5.4,Durango
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20160116,0.0,10.8,19.0,-0.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20151216,0.0,10.9,19.0,3.0,Zacatecas
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20131229,0.0,11.2,19.0,0.2,Chihuahua
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20130211,0.0,11.3,19.0,3.8,Baja California
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170120,0.0,11.3,19.0,4.9,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20160123,0.0,11.6,19.0,1.0,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170305,3.6,11.6,19.0,4.8,Zacatecas
GHCND:MXM00076848,COMITAN CHIS. MX,20160210,0.0,11.7,19.0,4.6,Chiapas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20111221,0.0,11.8,19.0,1.1,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20120114,0.0,11.9,19.0,5.5,Zacatecas
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20141210,3.0,12.6,19.0,8.7,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20150106,0.0,12.6,19.0,3.8,Durango
GHCND:MXM00076548,TAMPICO TAMPS MX,20130104,7.9,12.6,19.0,10.1,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20160103,9.1,12.6,19.0,10.1,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20130105,4.8,12.7,19.0,10.1,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150203,1.8,12.7,19.0,10.1,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20130103,0.0,12.8,19.0,10.1,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150115,1.5,12.8,19.0,10.1,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20161220,0.0,12.8,19.0,10.1,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20140208,0.0,12.9,19.0,10.1,Tampico
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20120206,7.9,13.0,19.0,9.0,San Luis Potosi
GHCND:MXM00076548,TAMPICO TAMPS MX,20150111,0.0,13.2,19.0,10.1,Tampico
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20120131,8.9,13.7,19.0,1.8,Zacatecas
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20160110,0.0,13.8,19.0,2.8,Baja California
GHCND:MX000076577,GUANAJUATO MX,20140102,0.0,13.8,19.0,8.6,Guanajuato
GHCND:MXM00076848,COMITAN CHIS. MX,20141213,0.0,14.1,19.0,11.1,Chiapas
GHCND:MX000076577,GUANAJUATO MX,20120216,0.0,14.6,19.0,10.7,Guanajuato
GHCND:MXM00076548,TAMPICO TAMPS MX,20150106,2.3,15.6,19.0,13.6,Tampico
GHCND:MXM00076548,TAMPICO TAMPS MX,20150103,0.5,16.2,19.0,13.4,Tampico
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20111013,0.0,16.3,19.0,9.0,Zacatecas
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160815,15.0,17.2,19.0,15.7,Chihuahua
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20141231,0.0,9.5,19.1,0.2,Baja California
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20120126,0.0,9.8,19.1,-2.3,Zacatecas
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20141225,0.0,10.5,19.1,5.4,Coahuila
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20130110,0.0,10.7,19.1,5.4,Coahuila
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20131125,0.0,10.7,19.1,5.4,Coahuila
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20131226,7.4,10.8,19.1,5.4,Coahuila
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20150108,0.0,10.9,19.1,5.4,Coahuila
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20131228,0.8,11.0,19.1,5.4,Coahuila
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20150116,0.5,11.0,19.1,5.4,Coahuila
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20150111,0.0,11.1,19.1,5.4,Coahuila
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20131126,0.0,11.2,19.1,5.4,Coahuila
GHCND:MX000076458,COLONIA JUAN CARRAS MX,20110205,0.0,12.6,19.1,3.0,Sinaloa
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20121126,0.0,12.7,19.1,4.8,Zacatecas
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20150214,0.0,14.3,19.1,10.6,Coahuila
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20160103,0.0,9.1,19.2,2.9,Baja California
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20170215,0.0,9.3,19.2,1.8,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20120129,0.0,9.8,19.2,1.0,Chihuahua
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170219,0.0,11.4,19.2,4.8,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20110131,0.0,11.5,19.2,1.4,Zacatecas
GHCND:MX000076577,GUANAJUATO MX,20150106,0.0,12.3,19.2,6.0,Guanajuato
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20160111,0.0,12.6,19.2,1.3,Coahuila
GHCND:MXM00076848,COMITAN CHIS. MX,20110114,0.3,13.5,19.2,10.3,Chiapas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20160208,0.0,14.1,19.2,10.6,Zacatecas
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20111128,0.0,7.7,19.2,-1.0,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160205,0.0,7.7,19.2,-1.0,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20141126,0.0,7.9,19.2,-1.0,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20131231,0.0,8.1,19.2,-1.0,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20120206,0.0,8.2,19.2,-1.0,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20131226,0.0,8.2,19.2,-1.0,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20160118,0.0,8.2,19.2,-1.0,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20111211,0.0,8.3,19.2,-1.0,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20131228,0.0,8.3,19.2,-1.0,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20120111,0.0,8.4,19.2,-1.0,Chihuahua
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20160112,0.0,9.8,19.3,-0.2,Zacatecas
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20160205,0.0,11.6,19.3,6.1,San Luis Potosi
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20120208,0.0,11.8,19.3,1.8,Zacatecas
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20170117,0.0,12.4,19.3,5.8,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20121215,0.0,14.4,19.3,7.3,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20110228,0.0,10.6,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20130111,0.0,10.6,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20130210,0.0,10.7,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20151201,0.0,10.7,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20151224,0.0,10.7,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20131212,0.0,10.8,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20170128,0.0,10.8,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20111208,0.0,10.9,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20130117,0.0,10.9,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20110112,0.0,11.0,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20121222,0.0,11.0,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20131229,0.0,11.0,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20161219,0.0,11.0,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20110205,0.0,11.1,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20130213,0.0,11.1,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20130222,0.0,11.1,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20110106,0.0,11.2,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20111219,0.0,11.2,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20121111,0.0,11.4,19.3,3.7,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20151202,0.0,11.4,19.3,3.7,Baja California
GHCND:MXM00076423,DURANGO DGO. MX,20110204,0.0,4.9,19.4,-9.5,Durango
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20120113,0.0,7.2,19.4,-0.2,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20141220,0.0,7.8,19.4,-1.6,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20150103,3.3,8.8,19.4,-0.9,Chihuahua
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20151227,0.0,9.1,19.4,2.6,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20121223,0.0,9.9,19.4,2.4,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20130130,0.0,11.2,19.4,3.0,Baja California
GHCND:MXM00076571,JESUS TERAN INTERNATIONAL MX,20130101,10.4,11.8,19.4,9.6,Aguascalientes
GHCND:MXM00076848,COMITAN CHIS. MX,20130118,0.0,11.8,19.4,10.1,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20120103,0.0,13.6,19.4,12.3,Chiapas
GHCND:MX000076577,GUANAJUATO MX,20141212,0.0,13.8,19.4,9.6,Guanajuato
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20111209,0.0,14.2,19.4,1.0,Baja California
GHCND:MXM00076848,COMITAN CHIS. MX,20141103,0.0,14.5,19.4,9.5,Chiapas
GHCND:MXM00076548,TAMPICO TAMPS MX,20131211,0.8,14.6,19.4,12.4,Tampico
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20110112,0.0,9.1,19.5,-3.2,Chihuahua
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20170118,0.0,9.7,19.5,0.8,Chihuahua
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20160122,0.0,10.9,19.5,1.0,Zacatecas
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20130131,0.0,11.2,19.5,3.7,Baja California
GHCND:MXM00076548,TAMPICO TAMPS MX,20140125,1.5,11.7,19.5,9.0,Tampico
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20130119,0.0,12.0,19.5,3.3,San Luis Potosi
GHCND:MXM00076848,COMITAN CHIS. MX,20150215,0.0,12.4,19.5,10.1,Chiapas
GHCND:MXM00076581,RIO VERDE S.L.P. MX,20131226,0.0,12.9,19.5,7.8,San Luis Potosi
GHCND:MX000076577,GUANAJUATO MX,20141226,0.0,13.0,19.5,7.5,Guanajuato
GHCND:MXM00076423,DURANGO DGO. MX,20111128,0.0,5.8,19.6,-6.0,Durango
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20111222,0.0,7.1,19.6,-3.1,Chihuahua
GHCND:MXM00076423,DURANGO DGO. MX,20150202,0.0,8.5,19.6,6.2,Durango
GHCND:MXM00076423,DURANGO DGO. MX,20140115,0.0,8.6,19.6,-2.2,Durango
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20111225,0.0,9.4,19.6,3.5,Baja California
GHCND:MXM00076423,DURANGO DGO. MX,20131226,0.0,9.7,19.6,4.0,Durango
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20151129,0.0,10.8,19.6,4.6,Baja California
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20150313,0.0,10.8,19.6,4.1,Chihuahua
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20161109,0.0,10.8,19.6,4.8,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20161120,0.0,11.4,19.6,5.2,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20111220,0.0,11.9,19.6,1.1,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20120214,0.0,11.9,19.6,4.8,Zacatecas
GHCND:MXM00076382,TORREON INTERNATIONAL MX,20120114,0.0,12.1,19.6,4.4,Coahuila
GHCND:MXM00076423,DURANGO DGO. MX,20170118,0.0,12.2,19.6,6.7,Durango
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20151128,0.0,12.4,19.6,5.2,Baja California
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20110226,0.0,12.7,19.6,5.3,Baja California
GHCND:MX000076577,GUANAJUATO MX,20141225,0.0,12.9,19.6,6.8,Guanajuato
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20110113,0.0,13.4,19.6,4.8,Baja California
GHCND:MXM00076848,COMITAN CHIS. MX,20150214,0.0,13.4,19.6,10.3,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20110213,0.0,14.2,19.6,10.4,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20130120,0.0,14.2,19.6,8.8,Chiapas
GHCND:MXM00076625,QUERETARO INTERCONTINENTAL MX,20131230,0.0,14.4,19.6,7.5,Queretaro
GHCND:MXM00076848,COMITAN CHIS. MX,20140115,0.0,14.7,19.6,13.3,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20131218,0.0,16.4,19.6,14.4,Chiapas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20160822,0.0,17.1,19.6,13.6,Zacatecas
GHCND:MX000076577,GUANAJUATO MX,20120103,0.0,11.2,19.7,5.2,Guanajuato
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20110202,0.0,11.7,19.7,4.3,Zacatecas
GHCND:MXM00076848,COMITAN CHIS. MX,20130303,0.0,11.1,19.8,6.9,Chiapas
GHCND:MXM00076423,DURANGO DGO. MX,20150110,0.5,10.1,19.8,4.0,Durango
GHCND:MXM00076423,DURANGO DGO. MX,20140107,0.0,10.6,19.8,5.8,Durango
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20110126,0.0,11.7,19.8,0.1,Zacatecas
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20170131,0.0,11.7,19.8,3.4,Zacatecas
GHCND:MXM00076323,HIDALGO DEL PARRAL CHIH. MX,20150114,0.0,11.8,19.8,-1.2,Chihuahua
GHCND:MXM00076685,HERMANOS SERDAN INTERNATIONAL MX,20120212,1.8,12.4,19.8,8.0,Puebla
GHCND:MXM00076040,EJIDO NUEVO LEON BC. MX,20131208,0.0,12.6,19.8,1.9,Baja California
GHCND:MXM00076471,SOMBRERETE ZAC. MX,20160213,0.0,13.0,19.8,5.3,Zacatecas
GHCND:MXM00076848,COMITAN CHIS. MX,20141214,0.0,14.5,19.8,11.1,Chiapas
GHCND:MXM00076848,COMITAN CHIS. MX,20131225,0.0,15.8,19.8,13.5,Chiapas
